date,description,category,type,amount
2025-01-28,Makan siang di warung padang,Food & Dining,expense,49038
2025-04-24,Pembayaran dari klien,Business,income,7053008
2024-12-06,Bayar iuran keamanan,Bills & Utilities,expense,1815831
2025-01-08,Dinner di restoran Jepang,Food & Dining,expense,258880
2025-02-07,Parkir di Mall,Transportation,expense,36200
2025-03-01,Beli sepatu di Tokopedia,Shopping,expense,2906601
2025-05-30,Bayar kursus online,Education,expense,4370437
2025-06-02,Pembayaran dari klien,Business,income,2324919
2025-05-27,Pendapatan proyek freelance,Salary,income,17801887
2025-09-05,Pembayaran dari klien,Business,income,4037620
2025-03-19,Hasil penjualan produk,Business,income,1176823
2025-03-26,Isi bensin di SPBU Pertamina,Transportation,expense,244975
2025-07-19,Pendapatan toko online,Business,income,8006629
2025-03-23,Langganan Spotify,Entertainment,expense,268958
2025-07-19,Gaji lembur,Salary,income,7290010
2025-02-07,Bayar tagihan listrik PLN,Bills & Utilities,expense,590203
2025-09-01,Penjualan barang bekas,Other Income,income,389509
2024-12-13,Naik Gojek ke kantor,Transportation,expense,184856
2025-10-10,Langganan platform e-learning,Education,expense,251449
2025-07-08,Sumbangan ke panti asuhan,Gift & Donation,expense,396130
2025-10-19,Zakat bulanan,Gift & Donation,expense,77989
2025-08-11,Tes darah di klinik,Health & Medical,expense,431216
2025-03-01,Dinner di restoran Jepang,Food & Dining,expense,106822
2025-10-18,Bayar iuran keamanan,Bills & Utilities,expense,1301222
2025-09-06,Beli bunga untuk keluarga,Gift & Donation,expense,610535
2025-07-31,Langganan internet Indihome,Bills & Utilities,expense,1445845
2025-10-03,Zakat bulanan,Gift & Donation,expense,721227
2025-07-16,Gaji bulanan PT Astra,Salary,income,9958464
2025-04-27,Belanja bulanan di Superindo,Shopping,expense,4909349
2025-02-26,Bayar iuran keamanan,Bills & Utilities,expense,408138
2024-12-13,Bayar uang sekolah anak,Education,expense,2569669
2025-03-29,Beli makanan di Indomaret,Food & Dining,expense,121948
2024-12-16,Beli sepatu di Tokopedia,Shopping,expense,1601511
2025-01-02,Langganan Spotify,Entertainment,expense,833976
2025-08-06,Top up pulsa Telkomsel,Bills & Utilities,expense,1274087
2025-09-05,Dinner di restoran Jepang,Food & Dining,expense,32038
2025-01-09,Komisi reseller,Business,income,7177227
2025-06-13,Cashback e-wallet,Other Income,income,410446
2025-09-15,Bayar tagihan listrik PLN,Bills & Utilities,expense,1026918
2025-03-29,Beli sepatu di Tokopedia,Shopping,expense,4761542
2025-07-15,Penarikan tunai ATM,Other Expense,expense,328101
2025-09-30,Langganan Spotify,Entertainment,expense,714727
2025-09-19,Donasi ke masjid,Gift & Donation,expense,265812
2025-09-23,Pembayaran dari klien,Business,income,9914589
2024-10-23,Kopi di Starbucks,Food & Dining,expense,200713
2025-01-02,Bayar tagihan listrik PLN,Bills & Utilities,expense,1992152
2025-08-30,Potongan layanan e-wallet,Other Expense,expense,237618
2025-07-30,Bayar kursus online,Education,expense,1335158
2025-04-23,Bayar iuran keamanan,Bills & Utilities,expense,1241900
2025-06-01,Bunga tabungan bank,Other Income,income,356511
2025-07-30,Beli obat di apotek,Health & Medical,expense,852021
2025-04-16,Beli bunga untuk keluarga,Gift & Donation,expense,436691
2025-02-09,Cashback e-wallet,Other Income,income,17829
2025-05-28,Komisi reseller,Business,income,2148408
2025-01-27,Bunga tabungan bank,Other Income,income,433222
2025-08-10,Hasil penjualan produk,Business,income,6151446
2025-01-28,Parkir di Mall,Transportation,expense,213743
2025-07-26,Beli vitamin di Guardian,Health & Medical,expense,362375
2025-03-30,Nonton konser musik,Entertainment,expense,911041
2025-09-07,Hasil penjualan produk,Business,income,1180518
2025-06-23,Pesan GoFood,Food & Dining,expense,137301
2025-09-28,Makan siang di warung padang,Food & Dining,expense,289430
2025-05-10,Bayar iuran keamanan,Bills & Utilities,expense,1956469
2024-11-19,Bayar tagihan listrik PLN,Bills & Utilities,expense,344913
2025-02-02,Bayar iuran keamanan,Bills & Utilities,expense,257405
2025-08-31,Isi bensin di SPBU Pertamina,Transportation,expense,97776
2024-11-24,Makan siang di warung padang,Food & Dining,expense,216708
2025-08-31,Pendapatan toko online,Business,income,5184988
2025-09-09,Parkir di Mall,Transportation,expense,168999
2024-11-18,Parkir di Mall,Transportation,expense,128787
2025-09-09,Bayar air PDAM,Bills & Utilities,expense,1194310
2025-06-05,Nonton konser musik,Entertainment,expense,693262
2024-11-16,Bayar air PDAM,Bills & Utilities,expense,1630871
2025-09-13,Beli buku pelajaran,Education,expense,2447134
2025-07-02,Beli obat di apotek,Health & Medical,expense,974109
2025-03-15,Gaji lembur,Salary,income,11555495
2025-10-22,Belanja pakaian di Uniqlo,Shopping,expense,3816695
2025-05-20,Beli jam tangan Casio,Shopping,expense,1140760
2025-04-16,Hadiah ulang tahun untuk teman,Gift & Donation,expense,30407
2025-06-30,Pendapatan toko online,Business,income,8454738
2025-01-12,Bayar tagihan listrik PLN,Bills & Utilities,expense,1285774
2024-11-25,Potongan layanan e-wallet,Other Expense,expense,413236
2025-05-13,Beli obat di apotek,Health & Medical,expense,1148868
2025-03-05,Pendapatan tambahan,Other Income,income,45210
2025-02-02,Beli tiket bioskop XXI,Entertainment,expense,495913
2024-12-28,Langganan Netflix,Entertainment,expense,996629
2025-01-17,Les bahasa Inggris,Education,expense,1799687
2024-12-16,Langganan platform e-learning,Education,expense,4019097
2025-06-16,Pendapatan toko online,Business,income,678532
2025-10-04,Beli tiket bioskop XXI,Entertainment,expense,126594
2025-01-13,Tiket KRL Bekasi-Jakarta,Transportation,expense,10121
2025-02-11,Bayar tagihan listrik PLN,Bills & Utilities,expense,1673572
2025-07-11,Bayar air PDAM,Bills & Utilities,expense,1504321
2025-06-18,Beli buku pelajaran,Education,expense,4258636
2025-04-16,Pemasukan usaha kecil,Business,income,6807916
2025-02-10,Isi bensin di SPBU Pertamina,Transportation,expense,127306
2025-03-22,Tiket KRL Bekasi-Jakarta,Transportation,expense,90503
2024-11-16,Konsultasi dokter umum,Health & Medical,expense,1572504
2025-04-05,Belanja bulanan di Superindo,Shopping,expense,450854
2025-03-21,Beli jam tangan Casio,Shopping,expense,4330443
2025-05-30,Makan siang di warung padang,Food & Dining,expense,164384
2025-02-20,Beli obat di apotek,Health & Medical,expense,997364
2024-12-13,Langganan Spotify,Entertainment,expense,437710
2024-12-16,Gaji lembur,Salary,income,7378560
2025-09-28,Pendapatan proyek freelance,Salary,income,13613268
2024-11-29,Beli sepatu di Tokopedia,Shopping,expense,167553
2025-06-30,Belanja pakaian di Uniqlo,Shopping,expense,4990832
2024-12-13,Pembayaran dari klien,Business,income,3744468
2025-05-24,Konsultasi dokter umum,Health & Medical,expense,409912
2025-04-14,Zakat bulanan,Gift & Donation,expense,780229
2025-06-03,Gaji lembur,Salary,income,8923595
2025-07-25,Bayar air PDAM,Bills & Utilities,expense,609669
2025-01-20,Tiket KRL Bekasi-Jakarta,Transportation,expense,152478
2025-05-19,Penjualan barang bekas,Other Income,income,25286
2025-08-11,Beli buku pelajaran,Education,expense,3871881
2025-07-01,Biaya administrasi bank,Other Expense,expense,421884
2025-07-27,Potongan layanan e-wallet,Other Expense,expense,387058
2025-05-16,Refund pembelian,Other Income,income,366906
2025-06-23,Bayar tol,Transportation,expense,193530
2025-07-03,Dinner di restoran Jepang,Food & Dining,expense,143705
2025-01-05,Bayar iuran keamanan,Bills & Utilities,expense,1903762
2024-10-23,Kopi di Starbucks,Food & Dining,expense,217193
2024-12-04,Pembayaran dari klien,Business,income,3367901
2025-09-09,Beli sepatu di Tokopedia,Shopping,expense,2980172
2024-12-05,Beli buku pelajaran,Education,expense,3399715
2024-10-29,Penjualan barang bekas,Other Income,income,417522
2025-06-08,Bayar uang sekolah anak,Education,expense,979972
2025-05-17,Penjualan barang bekas,Other Income,income,308546
2025-07-16,Belanja pakaian di Uniqlo,Shopping,expense,1511419
2025-01-01,Tiket KRL Bekasi-Jakarta,Transportation,expense,95823
2025-06-12,Beli bunga untuk keluarga,Gift & Donation,expense,801636
2025-08-03,Sumbangan ke panti asuhan,Gift & Donation,expense,629323
2025-02-19,Hasil penjualan produk,Business,income,7713549
2025-07-26,Zakat bulanan,Gift & Donation,expense,312833
2025-01-11,Pendapatan toko online,Business,income,2628593
2024-11-08,Kopi di Starbucks,Food & Dining,expense,140480
2025-05-31,Pendapatan tambahan,Other Income,income,387062
2025-07-08,Donasi ke masjid,Gift & Donation,expense,316045
2025-03-23,Bunga tabungan bank,Other Income,income,472679
2025-08-30,Donasi ke masjid,Gift & Donation,expense,547086
2025-09-18,Pendapatan toko online,Business,income,1909523
2025-06-10,Tes darah di klinik,Health & Medical,expense,1362955
2025-06-13,Pemasukan usaha kecil,Business,income,1100615
2024-12-07,Biaya transfer antar bank,Other Expense,expense,197138
2025-07-27,Beli sepatu di Tokopedia,Shopping,expense,3419312
2025-06-23,Pendapatan proyek freelance,Salary,income,8288145
2024-11-04,Pembayaran dari klien,Business,income,8083409
2024-11-30,Beli vitamin di Guardian,Health & Medical,expense,1337702
2025-07-02,Bayar tol,Transportation,expense,170021
2025-05-06,Komisi reseller,Business,income,9592861
2025-08-12,Belanja bulanan di Superindo,Shopping,expense,3711330
2025-01-08,Komisi reseller,Business,income,2672440
2025-08-13,Bayar uang sekolah anak,Education,expense,1745455
2025-09-16,Gaji bulanan PT Astra,Salary,income,13927838
2024-10-22,Bayar uang sekolah anak,Education,expense,3443645
2025-10-06,Bunga tabungan bank,Other Income,income,337784
2024-11-17,Langganan Spotify,Entertainment,expense,749286
2025-09-26,Beli obat di apotek,Health & Medical,expense,1926356
2025-05-05,Langganan platform e-learning,Education,expense,2883985
2025-08-09,Refund pembelian,Other Income,income,30088
2025-01-15,Makan siang di warung padang,Food & Dining,expense,166589
2025-04-15,Pembayaran dari klien,Business,income,6783559
2025-01-23,Tes darah di klinik,Health & Medical,expense,1148037
2025-08-21,Top up pulsa Telkomsel,Bills & Utilities,expense,926418
2025-04-20,Beli tiket bioskop XXI,Entertainment,expense,886614
2025-01-25,Donasi ke masjid,Gift & Donation,expense,679307
2025-10-06,Beli tiket bioskop XXI,Entertainment,expense,578579
2025-03-08,Potongan layanan e-wallet,Other Expense,expense,423943
2025-01-29,Bayar air PDAM,Bills & Utilities,expense,1245426
2025-04-14,Sumbangan ke panti asuhan,Gift & Donation,expense,434569
2024-12-01,Pesan gadget di Shopee,Shopping,expense,2800462
2025-04-12,Belanja bulanan di Superindo,Shopping,expense,4104238
2025-05-09,Pesan gadget di Shopee,Shopping,expense,1456596
2025-05-16,Hadiah ulang tahun untuk teman,Gift & Donation,expense,627741
2025-04-15,Beli tiket bioskop XXI,Entertainment,expense,575473
2024-12-13,Donasi ke masjid,Gift & Donation,expense,244412
2025-08-04,Pendapatan toko online,Business,income,7063570
2024-11-04,Les bahasa Inggris,Education,expense,4207331
2025-05-07,Hasil penjualan produk,Business,income,9873177
2025-08-30,Bayar kursus online,Education,expense,2788057
2025-03-04,Tunjangan transportasi,Salary,income,8761564
2025-03-27,Pesan GoFood,Food & Dining,expense,82902
2025-08-13,Pendapatan tambahan,Other Income,income,49064
2025-08-24,Bayar tol,Transportation,expense,136942
2025-01-31,Belanja pakaian di Uniqlo,Shopping,expense,4425016
2025-08-15,Denda keterlambatan,Other Expense,expense,133741
2024-12-05,Beli obat di apotek,Health & Medical,expense,1808593
2025-05-11,Beli buku pelajaran,Education,expense,2680172
2025-03-21,Parkir di Mall,Transportation,expense,128928
2025-04-07,Parkir di Mall,Transportation,expense,63030
2025-01-18,Isi bensin di SPBU Pertamina,Transportation,expense,105973
2025-05-24,Hadiah ulang tahun untuk teman,Gift & Donation,expense,508970
2024-12-10,Potongan layanan e-wallet,Other Expense,expense,134858
2025-04-02,Top up pulsa Telkomsel,Bills & Utilities,expense,196033
2025-03-07,Beli makanan di Indomaret,Food & Dining,expense,98478
2025-03-16,Biaya administrasi bank,Other Expense,expense,413575
2025-04-21,Naik Gojek ke kantor,Transportation,expense,56484
2025-09-02,Pendapatan proyek freelance,Salary,income,13878705
2025-07-17,Tiket KRL Bekasi-Jakarta,Transportation,expense,133964
2025-08-27,Pendapatan toko online,Business,income,2708458
2025-03-10,Gaji bulanan PT Astra,Salary,income,11056350
2025-07-12,Beli sepatu di Tokopedia,Shopping,expense,4468976
2025-05-15,Hasil penjualan produk,Business,income,3231154
2025-08-03,Pesan gadget di Shopee,Shopping,expense,3641597
2025-04-06,Bayar tagihan listrik PLN,Bills & Utilities,expense,1912011
2025-05-22,Zakat bulanan,Gift & Donation,expense,840782
2025-06-05,Gaji lembur,Salary,income,9689870
2024-12-31,Cek kesehatan di RS Hermina,Health & Medical,expense,1083291
2025-07-10,Denda keterlambatan,Other Expense,expense,186834
2025-07-26,Denda keterlambatan,Other Expense,expense,341440
2025-05-26,Bayar uang sekolah anak,Education,expense,3151018
2025-03-18,Bayar uang sekolah anak,Education,expense,1591285
2025-03-26,Pembayaran dari klien,Business,income,2490747
2025-04-10,Bayar tol,Transportation,expense,16657
2024-11-11,Belanja pakaian di Uniqlo,Shopping,expense,409661
2025-04-30,Pesan gadget di Shopee,Shopping,expense,1975801
2024-11-28,Hadiah ulang tahun untuk teman,Gift & Donation,expense,257905
2025-04-06,Belanja pakaian di Uniqlo,Shopping,expense,2712350
2024-10-24,Isi bensin di SPBU Pertamina,Transportation,expense,94928
2024-11-08,Langganan platform e-learning,Education,expense,4477065
2025-08-02,Beli game di Steam,Entertainment,expense,794011
2025-03-16,Belanja pakaian di Uniqlo,Shopping,expense,2593949
2025-07-17,Konsultasi dokter umum,Health & Medical,expense,1343751
2025-08-18,Top up pulsa Telkomsel,Bills & Utilities,expense,1400155
2025-01-03,Biaya transfer antar bank,Other Expense,expense,271926
2025-05-26,Penarikan tunai ATM,Other Expense,expense,245407
2025-03-20,Refund pembelian,Other Income,income,347193
2024-10-25,Bayar air PDAM,Bills & Utilities,expense,372077
2025-10-17,Bayar uang sekolah anak,Education,expense,1506844
2025-02-06,Les bahasa Inggris,Education,expense,683790
2025-01-18,Pembayaran dari klien,Business,income,9616147
2025-01-27,Isi bensin di SPBU Pertamina,Transportation,expense,229241
2025-02-01,Isi bensin di SPBU Pertamina,Transportation,expense,169011
2025-09-07,Belanja pakaian di Uniqlo,Shopping,expense,2607430
2024-11-21,Sumbangan ke panti asuhan,Gift & Donation,expense,405477
2024-12-07,Biaya administrasi bank,Other Expense,expense,282415
2025-03-05,Beli game di Steam,Entertainment,expense,533317
2025-08-01,Beli sepatu di Tokopedia,Shopping,expense,3935486
2025-07-21,Bayar kursus online,Education,expense,1484616
2025-07-14,Pendapatan proyek freelance,Salary,income,16847511
2025-01-20,Bayar tol,Transportation,expense,216287
2025-06-24,Pesan gadget di Shopee,Shopping,expense,3944507
2025-04-25,Les bahasa Inggris,Education,expense,4814744
2025-06-26,Penjualan barang bekas,Other Income,income,81128
2025-08-10,Bayar air PDAM,Bills & Utilities,expense,168563
2025-09-03,Beli buku pelajaran,Education,expense,856938
2025-05-05,Komisi reseller,Business,income,9791218
2025-05-10,Langganan Netflix,Entertainment,expense,75675
2025-06-04,Pembayaran dari klien,Business,income,2528864
2025-01-19,Refund pembelian,Other Income,income,43198
2025-01-31,Bonus tahunan,Salary,income,12430600
2025-08-07,Penarikan tunai ATM,Other Expense,expense,353616
2024-11-05,Hadiah ulang tahun untuk teman,Gift & Donation,expense,351649
2025-01-09,Beli sepatu di Tokopedia,Shopping,expense,4887274
2025-02-08,Zakat bulanan,Gift & Donation,expense,786989
2024-12-12,Bayar air PDAM,Bills & Utilities,expense,1636803
2025-09-23,Langganan internet Indihome,Bills & Utilities,expense,1890689
2025-09-14,Sumbangan ke panti asuhan,Gift & Donation,expense,327926
2025-07-30,Nonton konser musik,Entertainment,expense,170861
2025-04-06,Beli tiket bioskop XXI,Entertainment,expense,705055
2025-08-13,Beli buku pelajaran,Education,expense,4631220
2025-08-02,Langganan Spotify,Entertainment,expense,343025
2024-12-23,Beli vitamin di Guardian,Health & Medical,expense,1075723
2025-07-01,Biaya transfer antar bank,Other Expense,expense,124748
2025-03-19,Beli jam tangan Casio,Shopping,expense,2123121
2025-04-10,Beli makanan di Indomaret,Food & Dining,expense,156859
2025-07-04,Konsultasi dokter umum,Health & Medical,expense,1331806
2025-01-22,Biaya administrasi bank,Other Expense,expense,478331
2025-08-16,Gaji lembur,Salary,income,12361775
2025-08-10,Pesan GoFood,Food & Dining,expense,111399
2025-01-12,Gaji bulanan PT Astra,Salary,income,5930087
2025-09-28,Beli buku pelajaran,Education,expense,4030155
2024-12-18,Komisi reseller,Business,income,4094303
2024-12-31,Tunjangan transportasi,Salary,income,14723714
2025-02-23,Pemasukan usaha kecil,Business,income,2692250
2025-10-02,Belanja pakaian di Uniqlo,Shopping,expense,876751
2025-05-13,Pesan gadget di Shopee,Shopping,expense,505422
2025-01-18,Pembayaran dari klien,Business,income,1131781
2025-08-01,Kopi di Starbucks,Food & Dining,expense,276348
2025-07-14,Beli bunga untuk keluarga,Gift & Donation,expense,537916
2025-06-03,Pemasukan usaha kecil,Business,income,6360498
2025-10-11,Bunga tabungan bank,Other Income,income,397963
2025-09-28,Denda keterlambatan,Other Expense,expense,279659
2025-02-20,Beli buku pelajaran,Education,expense,4587817
